1.000000e-06 0.000000e+00
1.498747e-06 0.000000e+00
1.997494e-06 0.000000e+00
2.496241e-06 0.000000e+00
2.994987e-06 0.000000e+00
3.493734e-06 0.000000e+00
3.992481e-06 0.000000e+00
4.491228e-06 0.000000e+00
4.989975e-06 0.000000e+00
5.488722e-06 0.000000e+00
5.987469e-06 0.000000e+00
6.486216e-06 0.000000e+00
6.984962e-06 0.000000e+00
7.483709e-06 0.000000e+00
7.982456e-06 0.000000e+00
8.481203e-06 0.000000e+00
8.979950e-06 0.000000e+00
9.478697e-06 0.000000e+00
9.977444e-06 0.000000e+00
1.047619e-05 0.000000e+00
1.097494e-05 0.000000e+00
1.147368e-05 0.000000e+00
1.197243e-05 0.000000e+00
1.247118e-05 0.000000e+00
1.296992e-05 0.000000e+00
1.346867e-05 0.000000e+00
1.396742e-05 0.000000e+00
1.446617e-05 3.583256e-302
1.496491e-05 3.509943e-291
1.546366e-05 9.949115e-281
1.596241e-05 8.934170e-271
1.646115e-05 2.757515e-261
1.695990e-05 3.148914e-252
1.745865e-05 1.422203e-243
1.795739e-05 2.699278e-235
1.845614e-05 2.275103e-227
1.895489e-05 8.956171e-220
1.945363e-05 1.724477e-212
1.995238e-05 1.694321e-205
2.045113e-05 8.831695e-199
2.094987e-05 2.531489e-192
2.144862e-05 4.124444e-186
2.194737e-05 3.938247e-180
2.244612e-05 2.267249e-174
2.294486e-05 8.079342e-169
2.344361e-05 1.826196e-163
2.394236e-05 2.678501e-158
2.444110e-05 2.603855e-153
2.493985e-05 1.711261e-148
2.543860e-05 7.745011e-144
2.593734e-05 2.456128e-139
2.643609e-05 5.546850e-135
2.693484e-05 9.057649e-131
2.743358e-05 1.084835e-126
2.793233e-05 9.658859e-123
2.843108e-05 6.474315e-119
2.892982e-05 3.306300e-115
2.942857e-05 1.300923e-111
2.992732e-05 3.985925e-108
3.042607e-05 9.605695e-105
3.092481e-05 1.838096e-101
3.142356e-05 2.818029e-98
3.192231e-05 3.491027e-95
3.242105e-05 3.522842e-92
3.291980e-05 2.918019e-89
3.341855e-05 1.998451e-86
3.391729e-05 1.139484e-83
3.441604e-05 5.444833e-81
3.491479e-05 2.194000e-78
3.541353e-05 7.499801e-76
3.591228e-05 2.187194e-73
3.641103e-05 5.471405e-71
3.690977e-05 1.180120e-68
3.740852e-05 2.205511e-66
3.790727e-05 3.588338e-64
3.840602e-05 5.105438e-62
3.890476e-05 6.379662e-60
3.940351e-05 7.030342e-58
3.990226e-05 6.859340e-56
4.040100e-05 5.947799e-54
4.089975e-05 4.600141e-52
4.139850e-05 3.184456e-50
4.189724e-05 1.979682e-48
4.239599e-05 1.108768e-46
4.289474e-05 5.611831e-45
4.339348e-05 2.574357e-43
4.389223e-05 1.073407e-41
4.439098e-05 4.079211e-40
4.488972e-05 1.416586e-38
4.538847e-05 4.506724e-37
4.588722e-05 1.316697e-35
4.638596e-05 3.541064e-34
4.688471e-05 8.785864e-33
4.738346e-05 2.015495e-31
4.788221e-05 4.283865e-30
4.838095e-05 8.453265e-29
4.887970e-05 1.551654e-27
4.937845e-05 2.654391e-26
4.987719e-05 4.239587e-25
5.037594e-05 6.333352e-24
5.087469e-05 8.864042e-23
5.137343e-05 1.164207e-21
5.187218e-05 1.437199e-20
5.237093e-05 1.670160e-19
5.286967e-05 1.829774e-18
5.336842e-05 1.892597e-17
5.386717e-05 1.850733e-16
5.436591e-05 1.713318e-15
5.486466e-05 1.503511e-14
5.536341e-05 1.252269e-13
5.586216e-05 9.911554e-13
5.636090e-05 7.463697e-12
5.685965e-05 5.353444e-11
5.735840e-05 3.661537e-10
5.785714e-05 2.390638e-09
5.835589e-05 1.491557e-08
5.885464e-05 8.901916e-08
5.935338e-05 5.087143e-07
5.985213e-05 2.786298e-06
6.035088e-05 1.464027e-05
6.084962e-05 7.386373e-05
6.134837e-05 3.581427e-04
6.184712e-05 1.670300e-03
6.234586e-05 7.499069e-03
6.284461e-05 3.243733e-02
6.334336e-05 1.352847e-01
6.384211e-05 5.444401e-01
6.434085e-05 2.115786e+00
6.483960e-05 7.945612e+00
6.533835e-05 2.885511e+01
6.583709e-05 1.014040e+02
6.633584e-05 3.450755e+02
6.683459e-05 1.137841e+03
6.733333e-05 3.637744e+03
6.783208e-05 1.128323e+04
6.833083e-05 3.397392e+04
6.882957e-05 9.936263e+04
6.932832e-05 2.824315e+05
6.982707e-05 7.806511e+05
7.032581e-05 2.099375e+06
7.082456e-05 5.495932e+06
7.132331e-05 1.401312e+07
7.182206e-05 3.481680e+07
7.232080e-05 8.433656e+07
7.281955e-05 1.992617e+08
7.331830e-05 4.594260e+08
7.381704e-05 1.034162e+09
7.431579e-05 2.273716e+09
7.481454e-05 4.884804e+09
7.531328e-05 1.025901e+10
7.581203e-05 2.107126e+10
7.631078e-05 4.234269e+10
7.680952e-05 8.328001e+10
7.730827e-05 1.603781e+11
7.780702e-05 3.025208e+11
7.830576e-05 5.591536e+11
7.880451e-05 1.013047e+12
7.930326e-05 1.799713e+12
7.980201e-05 3.136186e+12
8.030075e-05 5.362551e+12
8.079950e-05 9.000265e+12
8.129825e-05 1.483178e+13
8.179699e-05 2.400611e+13
8.229574e-05 3.817466e+13
8.279449e-05 5.966012e+13
8.329323e-05 9.165936e+13
8.379198e-05 1.384773e+14
8.429073e-05 2.057844e+14
8.478947e-05 3.008835e+14
8.528822e-05 4.329662e+14
8.578697e-05 6.133303e+14
8.628571e-05 8.555246e+14
8.678446e-05 1.175381e+15
8.728321e-05 1.590893e+15
8.778195e-05 2.121903e+15
8.828070e-05 2.789562e+15
8.877945e-05 3.615548e+15
8.927820e-05 4.621038e+15
8.977694e-05 5.825455e+15
9.027569e-05 7.245039e+15
9.077444e-05 8.891314e+15
9.127318e-05 1.076955e+16
9.177193e-05 1.287732e+16
9.227068e-05 1.520331e+16
9.276942e-05 1.772646e+16
9.326817e-05 2.041561e+16
9.376692e-05 2.322964e+16
9.426566e-05 2.611822e+16
9.476441e-05 2.902327e+16
9.526316e-05 3.188080e+16
9.576190e-05 3.462335e+16
9.626065e-05 3.718279e+16
9.675940e-05 3.949315e+16
9.725815e-05 4.149365e+16
9.775689e-05 4.313134e+16
9.825564e-05 4.436351e+16
9.875439e-05 4.515953e+16
9.925313e-05 4.550205e+16
9.975188e-05 4.538757e+16
1.002506e-04 4.482628e+16
1.007494e-04 4.384116e+16
1.012481e-04 4.246664e+16
1.017469e-04 4.074666e+16
1.022456e-04 3.873244e+16
1.027444e-04 3.648010e+16
1.032431e-04 3.404818e+16
1.037419e-04 3.149532e+16
1.042406e-04 2.887811e+16
1.047393e-04 2.624929e+16
1.052381e-04 2.365630e+16
1.057368e-04 2.114025e+16
1.062356e-04 1.873528e+16
1.067343e-04 1.646828e+16
1.072331e-04 1.435905e+16
1.077318e-04 1.242059e+16
1.082306e-04 1.065974e+16
1.087293e-04 9.077942e+15
1.092281e-04 7.672060e+15
1.097268e-04 6.435273e+15
1.102256e-04 5.357945e+15
1.107243e-04 4.428441e+15
1.112231e-04 3.633868e+15
1.117218e-04 2.960715e+15
1.122206e-04 2.395391e+15
1.127193e-04 1.924644e+15
1.132180e-04 1.535890e+15
1.137168e-04 1.217437e+15
1.142155e-04 9.586274e+14
1.147143e-04 7.499102e+14
1.152130e-04 5.828594e+14
1.157118e-04 4.501442e+14
1.162105e-04 3.454701e+14
1.167093e-04 2.634979e+14
1.172080e-04 1.997507e+14
1.177068e-04 1.505150e+14
1.182055e-04 1.127422e+14
1.187043e-04 8.395445e+13
1.192030e-04 6.215632e+13
1.197018e-04 4.575567e+13
1.202005e-04 3.349314e+13
1.206992e-04 2.438094e+13
1.211980e-04 1.765067e+13
1.216967e-04 1.270923e+13
1.221955e-04 9.102404e+12
1.226942e-04 6.484884e+12
1.231930e-04 4.596083e+12
1.236917e-04 3.240729e+12
1.241905e-04 2.273506e+12
1.246892e-04 1.587000e+12
1.251880e-04 1.102334e+12
1.256867e-04 7.619622e+11
1.261855e-04 5.241611e+11
1.266842e-04 3.588679e+11
1.271830e-04 2.445511e+11
1.276817e-04 1.658808e+11
1.281805e-04 1.120057e+11
1.286792e-04 7.528819e+10
1.291779e-04 5.038277e+10
1.296767e-04 3.356837e+10
1.301754e-04 2.226876e+10
1.306742e-04 1.470968e+10
1.311729e-04 9.675560e+09
1.316717e-04 6.337788e+09
1.321704e-04 4.134388e+09
1.326692e-04 2.686083e+09
1.331679e-04 1.738140e+09
1.336667e-04 1.120287e+09
1.341654e-04 7.192415e+08
1.346642e-04 4.599840e+08
1.351629e-04 2.930586e+08
1.356617e-04 1.860076e+08
1.361604e-04 1.176230e+08
1.366591e-04 7.410695e+07
1.371579e-04 4.652124e+07
1.376566e-04 2.909972e+07
1.381554e-04 1.813807e+07
1.386541e-04 1.126619e+07
1.391529e-04 6.973748e+06
1.396516e-04 4.302062e+06
1.401504e-04 2.645009e+06
1.406491e-04 1.620823e+06
1.411479e-04 9.899654e+05
1.416466e-04 6.026958e+05
1.421454e-04 3.657526e+05
1.426441e-04 2.212611e+05
1.431429e-04 1.334344e+05
1.436416e-04 8.022186e+04
1.441404e-04 4.808350e+04
1.446391e-04 2.873388e+04
1.451378e-04 1.711999e+04
1.456366e-04 1.017043e+04
1.461353e-04 6.024454e+03
1.466341e-04 3.558393e+03
1.471328e-04 2.095864e+03
1.476316e-04 1.231007e+03
1.481303e-04 7.210428e+02
1.486291e-04 4.211910e+02
1.491278e-04 2.453744e+02
1.496266e-04 1.425692e+02
1.501253e-04 8.261956e+01
1.506241e-04 4.775449e+01
1.511228e-04 2.753174e+01
1.516216e-04 1.583269e+01
1.521203e-04 9.082197e+00
1.526190e-04 5.197030e+00
1.531178e-04 2.966612e+00
1.536165e-04 1.689353e+00
1.541153e-04 9.597253e-01
1.546140e-04 5.439422e-01
1.551128e-04 3.075745e-01
1.556115e-04 1.735209e-01
1.561103e-04 9.767185e-02
1.566090e-04 5.485484e-02
1.571078e-04 3.073974e-02
1.576065e-04 1.718845e-02
1.581053e-04 9.590388e-03
1.586040e-04 5.339613e-03
1.591028e-04 2.966667e-03
1.596015e-04 1.644842e-03
1.601003e-04 9.100953e-04
1.605990e-04 5.025366e-04
1.610977e-04 2.769347e-04
1.615965e-04 1.523093e-04
1.620952e-04 8.360360e-05
1.625940e-04 4.580191e-05
1.630927e-04 2.504450e-05
1.635915e-04 1.366851e-05
1.640902e-04 7.445950e-06
1.645890e-04 4.048730e-06
1.650877e-04 2.197490e-06
1.655865e-04 1.190568e-06
1.660852e-04 6.438872e-07
1.665840e-04 3.476187e-07
1.670827e-04 1.873456e-07
1.675815e-04 1.007952e-07
1.680802e-04 5.413789e-08
1.685789e-04 2.902931e-08
1.690777e-04 1.554013e-08
1.695764e-04 8.305469e-09
1.700752e-04 4.431733e-09
1.705739e-04 2.360975e-09
1.710727e-04 1.255816e-09
1.715714e-04 6.669380e-10
1.720702e-04 3.536537e-10
1.725689e-04 1.872459e-10
1.730677e-04 9.899099e-11
1.735664e-04 5.225601e-11
1.740652e-04 2.754493e-11
1.745639e-04 1.449839e-11
1.750627e-04 7.620410e-12
1.755614e-04 3.999674e-12
1.760602e-04 2.096361e-12
1.765589e-04 1.097262e-12
1.770576e-04 5.735410e-13
1.775564e-04 2.993889e-13
1.780551e-04 1.560742e-13
1.785539e-04 8.125642e-14
1.790526e-04 4.224959e-14
1.795514e-04 2.193978e-14
1.800501e-04 1.137874e-14
1.805489e-04 5.894057e-15
1.810476e-04 3.049297e-15
1.815464e-04 1.575640e-15
1.820451e-04 8.131909e-16
1.825439e-04 4.191917e-16
1.830426e-04 2.158360e-16
1.835414e-04 1.110024e-16
1.840401e-04 5.702225e-17
1.845388e-04 2.925944e-17
1.850376e-04 1.499696e-17
1.855363e-04 7.678251e-18
1.860351e-04 3.926892e-18
1.865338e-04 2.006176e-18
1.870326e-04 1.023832e-18
1.875313e-04 5.219551e-19
1.880301e-04 2.658205e-19
1.885288e-04 1.352384e-19
1.890276e-04 6.873430e-20
1.895263e-04 3.489911e-20
1.900251e-04 1.770224e-20
1.905238e-04 8.970570e-21
1.910226e-04 4.541459e-21
1.915213e-04 2.296993e-21
1.920201e-04 1.160694e-21
1.925188e-04 5.859695e-22
1.930175e-04 2.955537e-22
1.935163e-04 1.489386e-22
1.940150e-04 7.498804e-23
1.945138e-04 3.772212e-23
1.950125e-04 1.895938e-23
1.955113e-04 9.520964e-24
1.960100e-04 4.777178e-24
1.965088e-04 2.394970e-24
1.970075e-04 1.199698e-24
1.975063e-04 6.004699e-25
1.980050e-04 3.003052e-25
1.985038e-04 1.500690e-25
1.990025e-04 7.493425e-26
1.995013e-04 0.000000e+00
